Day,Month,Year,Hour,Minute,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis
21,2,2020,23,55,8,14,9,9,16,11,11
22,2,2020,0,0,9,15,9,10,17,13,12
22,2,2020,0,5,9,8,10,8,15,11,14
22,2,2020,0,10,9,8,11,8,15,9,14
22,2,2020,0,15,9,7,9,9,15,7,14
22,2,2020,0,20,9,9,9,9,15,7,15
22,2,2020,0,25,9,11,12,8,17,7,13
22,2,2020,0,30,10,12,11,8,14,9,13
22,2,2020,0,35,11,12,9,6,11,9,8
22,2,2020,0,40,10,12,9,7,10,8,8
22,2,2020,0,45,10,10,10,7,10,9,7
22,2,2020,0,50,11,9,9,8,10,7,6
22,2,2020,0,55,10,9,10,8,11,5,6
22,2,2020,1,0,8,7,9,8,11,7,6
22,2,2020,1,5,9,10,9,9,12,8,5
22,2,2020,1,10,8,10,8,6,13,10,4
22,2,2020,1,15,8,9,9,6,13,12,3
22,2,2020,1,20,10,10,11,5,17,10,5
22,2,2020,1,25,10,11,12,4,14,11,4
22,2,2020,1,30,10,12,13,3,12,11,4
22,2,2020,1,35,11,12,13,1,11,13,7
22,2,2020,1,40,11,9,12,1,10,14,5
22,2,2020,1,45,11,11,9,2,13,13,4
22,2,2020,1,50,11,9,10,3,10,11,6
22,2,2020,1,55,10,8,9,5,11,9,7
22,2,2020,2,0,10,8,8,5,9,9,8
22,2,2020,2,5,10,6,10,7,6,12,8
22,2,2020,2,10,9,7,9,4,7,12,8
22,2,2020,2,15,10,8,10,5,9,11,9
22,2,2020,2,20,10,9,9,6,8,11,10
22,2,2020,2,25,9,10,7,6,9,10,10
22,2,2020,2,30,8,10,7,6,9,11,9
22,2,2020,2,35,5,11,9,9,7,13,9
22,2,2020,2,40,7,10,12,8,10,15,6
22,2,2020,2,45,6,6,9,7,12,12,6
22,2,2020,2,50,5,6,8,8,11,13,5
22,2,2020,2,55,4,6,8,9,8,15,4
22,2,2020,3,0,6,6,6,8,8,16,5
22,2,2020,3,5,9,7,8,9,9,17,6
22,2,2020,3,10,9,7,8,6,6,14,5
22,2,2020,3,15,8,9,9,6,8,14,6
22,2,2020,3,20,5,6,10,9,7,13,6
22,2,2020,3,25,4,6,11,3,7,16,5
22,2,2020,3,30,5,7,11,3,6,17,4
22,2,2020,3,35,6,7,9,5,5,17,7
22,2,2020,3,40,5,6,10,4,6,14,6
22,2,2020,3,45,5,4,10,5,6,15,6
22,2,2020,3,50,3,5,8,4,8,15,5
22,2,2020,3,55,4,7,7,4,8,13,4
22,2,2020,4,0,5,6,6,4,6,11,2
22,2,2020,4,5,5,5,9,2,7,11,2
22,2,2020,4,10,4,4,6,1,8,12,4
22,2,2020,4,15,5,6,7,1,4,15,5
22,2,2020,4,20,6,7,9,2,5,14,6
22,2,2020,4,25,6,6,9,2,3,13,6
22,2,2020,4,30,7,5,7,2,4,10,6
22,2,2020,4,35,5,8,7,3,5,11,6
22,2,2020,4,40,8,9,7,4,7,11,6
22,2,2020,4,45,7,6,8,4,7,10,4
22,2,2020,4,50,7,6,7,3,7,11,4
22,2,2020,4,55,6,7,9,4,7,10,4
22,2,2020,5,0,6,9,7,4,6,7,4
22,2,2020,5,5,6,11,7,5,11,9,3
22,2,2020,5,10,4,10,7,5,9,11,3
22,2,2020,5,15,5,7,6,3,10,12,3
22,2,2020,5,20,7,8,7,2,10,12,3
22,2,2020,5,25,6,6,7,3,15,10,5
22,2,2020,5,30,6,9,8,3,13,9,5
22,2,2020,5,35,5,9,8,5,12,7,5
22,2,2020,5,40,6,7,8,5,9,7,7
22,2,2020,5,45,7,7,9,4,8,5,4
22,2,2020,5,50,7,10,9,3,9,11,4
22,2,2020,5,55,6,8,9,3,8,11,6
22,2,2020,6,0,7,7,8,3,10,9,7
22,2,2020,6,5,6,8,7,4,8,11,6
22,2,2020,6,10,6,10,7,4,7,8,5
22,2,2020,6,15,7,11,6,4,7,7,7
22,2,2020,6,20,8,12,5,5,9,7,7
22,2,2020,6,25,8,14,6,5,9,9,5
22,2,2020,6,30,8,12,7,3,8,8,6
22,2,2020,6,35,8,11,9,3,9,10,5
22,2,2020,6,40,7,9,8,3,8,10,6
22,2,2020,6,45,7,9,8,3,10,10,5
22,2,2020,6,50,7,9,8,3,11,10,6
22,2,2020,6,55,6,8,8,5,11,9,6
22,2,2020,7,0,4,7,8,5,10,11,7
22,2,2020,7,5,3,8,9,5,12,14,5
22,2,2020,7,10,4,9,8,4,9,14,6
22,2,2020,7,15,6,8,7,4,8,14,8
22,2,2020,7,20,4,6,7,5,10,14,9
22,2,2020,7,25,4,7,7,5,11,15,9
22,2,2020,7,30,6,10,6,7,9,16,9
22,2,2020,7,35,4,14,5,7,9,15,9
22,2,2020,7,40,6,14,5,8,7,14,8
22,2,2020,7,45,7,16,4,8,10,14,9
22,2,2020,7,50,7,9,9,8,7,14,10
22,2,2020,7,55,4,8,9,8,5,11,9
22,2,2020,8,0,6,10,8,6,6,15,8
22,2,2020,8,5,4,10,7,9,7,13,9
22,2,2020,8,10,7,11,6,8,9,12,7
22,2,2020,8,15,10,12,5,8,9,12,6
22,2,2020,8,20,8,14,5,11,13,13,6
22,2,2020,8,25,7,15,10,10,15,13,10
22,2,2020,8,30,7,15,11,8,10,14,6
22,2,2020,8,35,6,14,11,8,16,13,9
22,2,2020,8,40,6,13,13,8,17,14,7
22,2,2020,8,45,5,15,12,8,10,14,6
22,2,2020,8,50,6,13,9,9,15,14,5
22,2,2020,8,55,7,13,11,8,13,13,6
22,2,2020,9,0,8,12,10,10,16,14,6
22,2,2020,9,5,9,10,11,9,14,16,6
22,2,2020,9,10,9,12,13,10,14,16,8
22,2,2020,9,15,9,15,12,10,15,13,9
22,2,2020,9,20,7,15,13,8,16,9,9
22,2,2020,9,25,7,15,14,9,17,8,11
22,2,2020,9,30,7,16,12,9,16,8,10
22,2,2020,9,35,6,16,12,10,19,9,9
22,2,2020,9,40,8,13,10,9,23,10,7
22,2,2020,9,45,8,15,14,7,19,11,7
22,2,2020,9,50,9,13,17,8,19,7,9
22,2,2020,9,55,8,10,16,7,23,11,9
22,2,2020,10,0,10,12,18,6,21,9,10
22,2,2020,10,5,10,9,17,6,23,8,14
22,2,2020,10,10,8,8,13,8,19,10,13
22,2,2020,10,15,9,11,14,8,16,6,11
22,2,2020,10,20,9,13,15,9,14,8,11
22,2,2020,10,25,10,14,15,11,11,7,9
22,2,2020,10,30,8,14,11,10,15,9,9
22,2,2020,10,35,6,12,11,13,16,10,5
22,2,2020,10,40,6,12,11,15,14,10,10
22,2,2020,10,45,8,14,12,14,20,12,9
22,2,2020,10,50,8,8,13,13,21,14,6
22,2,2020,10,55,10,13,11,12,25,10,8
22,2,2020,11,0,11,15,13,13,24,14,7
22,2,2020,11,5,10,17,11,11,22,15,9
22,2,2020,11,10,8,17,10,12,24,13,8
22,2,2020,11,15,11,18,10,14,19,14,9
22,2,2020,11,20,10,21,10,15,20,15,8
22,2,2020,11,25,11,16,10,15,24,16,10
22,2,2020,11,30,9,17,7,13,17,17,10
22,2,2020,11,35,10,17,8,10,21,15,10
22,2,2020,11,40,13,16,7,9,20,12,12
22,2,2020,11,45,11,17,8,9,21,11,10
22,2,2020,11,50,11,19,11,8,23,13,11
22,2,2020,11,55,10,16,11,10,21,13,11
22,2,2020,12,0,10,14,13,13,19,13,12
22,2,2020,12,5,12,15,13,11,17,12,13
22,2,2020,12,10,12,14,10,12,18,12,12
22,2,2020,12,15,9,13,9,13,17,11,11
22,2,2020,12,20,9,12,11,16,16,12,10
22,2,2020,12,25,10,13,10,12,13,9,11
22,2,2020,12,30,11,9,7,12,16,12,11
22,2,2020,12,35,11,8,10,10,20,13,13
22,2,2020,12,40,11,10,8,10,23,13,14
22,2,2020,12,45,11,9,10,13,22,9,13
22,2,2020,12,50,7,9,11,12,18,11,14
22,2,2020,12,55,11,7,8,12,19,11,13
22,2,2020,13,0,14,9,10,11,15,11,14
22,2,2020,13,5,12,11,9,12,15,11,15
22,2,2020,13,10,9,14,11,17,16,13,9
22,2,2020,13,15,12,14,13,17,17,13,9
22,2,2020,13,20,12,13,17,19,15,11,7
22,2,2020,13,25,12,12,14,18,16,13,8
22,2,2020,13,30,11,13,12,17,21,10,10
22,2,2020,13,35,12,14,12,16,20,14,12
22,2,2020,13,40,11,14,13,13,19,13,12
22,2,2020,13,45,8,16,12,15,20,14,13
22,2,2020,13,50,8,17,9,15,17,14,10
22,2,2020,13,55,10,16,12,11,20,13,10
22,2,2020,14,0,11,13,15,12,21,9,10
22,2,2020,14,5,13,15,17,16,21,13,8
22,2,2020,14,10,14,18,18,13,18,11,11
22,2,2020,14,15,12,21,14,14,13,11,8
22,2,2020,14,20,10,21,16,12,15,12,9
22,2,2020,14,25,9,21,14,12,19,10,12
22,2,2020,14,30,10,18,13,12,16,8,14
22,2,2020,14,35,8,22,14,11,16,11,15
22,2,2020,14,40,7,21,15,12,18,10,14
22,2,2020,14,45,8,15,16,14,19,10,15
22,2,2020,14,50,10,19,16,13,19,8,14
22,2,2020,14,55,11,17,14,12,14,9,14
22,2,2020,15,0,11,18,12,12,14,7,13
22,2,2020,15,5,11,21,10,11,16,6,10
22,2,2020,15,10,10,18,11,12,18,7,12
22,2,2020,15,15,11,16,11,12,13,9,13
22,2,2020,15,20,10,19,15,13,19,9,13
22,2,2020,15,25,10,14,13,14,21,10,11
22,2,2020,15,30,8,19,14,13,20,9,10
22,2,2020,15,35,7,16,13,12,21,8,12
22,2,2020,15,40,7,18,16,13,21,8,15
22,2,2020,15,45,10,18,15,13,17,8,13
22,2,2020,15,50,10,20,17,18,20,10,15
22,2,2020,15,55,15,17,15,15,18,10,17
22,2,2020,16,0,15,13,16,14,20,12,14
22,2,2020,16,5,14,14,18,12,18,11,15
22,2,2020,16,10,15,18,20,11,21,10,13
22,2,2020,16,15,14,18,19,12,21,11,12
22,2,2020,16,20,11,13,19,18,26,10,15
22,2,2020,16,25,14,13,20,17,26,10,16
22,2,2020,16,30,14,15,17,15,21,10,17
22,2,2020,16,35,14,13,18,12,26,12,18
22,2,2020,16,40,14,13,14,14,24,11,13
22,2,2020,16,45,17,10,12,11,22,13,13
22,2,2020,16,50,17,13,12,9,24,12,14
22,2,2020,16,55,16,15,13,9,23,13,12
22,2,2020,17,0,14,12,14,8,23,15,11
22,2,2020,17,5,13,13,11,7,21,16,7
22,2,2020,17,10,14,16,14,8,22,14,9
22,2,2020,17,15,17,13,19,12,14,15,9
22,2,2020,17,20,17,17,15,11,15,13,10
22,2,2020,17,25,13,16,14,12,15,9,13
22,2,2020,17,30,15,17,15,13,13,8,11
22,2,2020,17,35,14,17,20,12,15,9,13
22,2,2020,17,40,13,18,18,12,16,6,14
22,2,2020,17,45,11,16,17,12,16,7,15
22,2,2020,17,50,13,14,17,12,21,7,13
22,2,2020,17,55,13,14,17,12,26,8,13
22,2,2020,18,0,14,13,15,11,23,7,13
22,2,2020,18,5,14,14,18,12,21,7,11
22,2,2020,18,10,16,16,20,10,24,8,10
22,2,2020,18,15,13,16,20,9,26,10,10
22,2,2020,18,20,11,14,18,10,21,10,8
22,2,2020,18,25,10,14,16,9,22,11,10
22,2,2020,18,30,12,12,14,8,24,10,9
22,2,2020,18,35,11,15,14,8,19,11,10
22,2,2020,18,40,11,13,12,7,22,8,9
22,2,2020,18,45,15,19,12,5,20,8,9
22,2,2020,18,50,14,18,14,7,22,9,9
22,2,2020,18,55,12,18,14,6,20,9,11
22,2,2020,19,0,10,17,17,8,21,8,13
22,2,2020,19,5,12,15,18,7,22,13,13
22,2,2020,19,10,12,15,14,8,18,12,11
22,2,2020,19,15,14,19,13,10,14,15,12
22,2,2020,19,20,12,20,15,7,15,10,11
22,2,2020,19,25,15,20,17,6,12,10,12
22,2,2020,19,30,13,19,18,8,12,10,13
22,2,2020,19,35,12,20,15,9,11,10,16
22,2,2020,19,40,13,21,13,8,9,12,15
22,2,2020,19,45,9,19,12,8,10,12,13
22,2,2020,19,50,8,17,13,9,10,13,15
22,2,2020,19,55,5,13,11,12,12,14,13
22,2,2020,20,0,8,11,11,11,12,15,14
22,2,2020,20,5,11,11,14,13,16,13,15
22,2,2020,20,10,11,11,17,12,17,13,15
22,2,2020,20,15,10,16,15,12,18,10,15
22,2,2020,20,20,9,14,12,13,17,11,14
22,2,2020,20,25,13,14,16,12,19,10,12
22,2,2020,20,30,9,11,16,9,17,10,15
22,2,2020,20,35,11,18,15,7,17,9,13
22,2,2020,20,40,10,21,14,8,14,11,10
22,2,2020,20,45,9,18,12,6,16,10,9
22,2,2020,20,50,9,20,14,6,19,11,13
22,2,2020,20,55,8,22,11,4,17,13,11
22,2,2020,21,0,8,21,15,8,17,13,13
22,2,2020,21,5,13,19,15,10,17,13,14
22,2,2020,21,10,11,20,10,8,20,13,14
22,2,2020,21,15,12,19,10,8,21,13,15
22,2,2020,21,20,14,23,10,6,17,14,16
22,2,2020,21,25,15,21,13,5,20,12,15
22,2,2020,21,30,14,19,11,6,18,9,15
22,2,2020,21,35,15,21,13,7,18,7,15
22,2,2020,21,40,12,16,10,7,17,8,15
22,2,2020,21,45,10,17,9,7,20,6,14
22,2,2020,21,50,10,14,11,11,17,6,14
22,2,2020,21,55,11,19,12,10,19,9,14
22,2,2020,22,0,12,15,12,11,16,7,15
22,2,2020,22,5,12,20,14,12,14,9,17
22,2,2020,22,10,13,17,15,14,14,8,15
22,2,2020,22,15,11,15,13,13,11,10,15
22,2,2020,22,20,12,13,15,13,12,10,13
22,2,2020,22,25,11,14,14,13,12,7,10
22,2,2020,22,30,12,16,13,9,12,8,9
22,2,2020,22,35,12,16,15,10,17,6,10
22,2,2020,22,40,13,15,13,13,16,5,13
22,2,2020,22,45,11,14,14,13,15,6,12
22,2,2020,22,50,11,14,12,15,13,8,9
22,2,2020,22,55,9,11,12,15,14,8,8
22,2,2020,23,0,8,13,13,16,13,6,10
22,2,2020,23,5,7,10,13,16,11,7,11
22,2,2020,23,10,6,12,14,14,9,10,10
22,2,2020,23,15,5,12,11,13,10,15,12
22,2,2020,23,20,7,13,11,15,11,11,12
22,2,2020,23,25,7,12,12,15,13,8,13
22,2,2020,23,30,7,11,10,17,12,8,14
22,2,2020,23,35,6,11,11,16,11,8,13
22,2,2020,23,40,6,11,9,14,10,9,12
22,2,2020,23,45,7,9,12,11,10,12,11
22,2,2020,23,50,7,6,7,10,14,13,7
22,2,2020,23,55,6,6,8,9,18,13,8
23,2,2020,0,0,8,8,8,10,15,12,7
23,2,2020,0,5,8,10,9,9,17,10,9
23,2,2020,0,10,7,10,8,8,15,11,8
23,2,2020,0,15,7,12,7,10,14,11,10
23,2,2020,0,20,8,11,7,9,12,12,13
23,2,2020,0,25,7,12,9,10,15,10,14
23,2,2020,0,30,4,13,11,5,18,9,13
23,2,2020,0,35,6,13,13,5,19,8,11
23,2,2020,0,40,8,14,10,3,15,10,11
23,2,2020,0,45,9,16,9,4,14,7,13
23,2,2020,0,50,8,13,9,6,15,6,12
23,2,2020,0,55,7,12,5,5,16,6,12
23,2,2020,1,0,6,13,7,6,13,5,11
23,2,2020,1,5,7,14,7,7,12,5,11
23,2,2020,1,10,4,14,8,7,10,5,10
23,2,2020,1,15,5,18,8,6,11,4,9
23,2,2020,1,20,5,18,11,8,10,5,11
23,2,2020,1,25,6,18,11,7,12,7,12
23,2,2020,1,30,8,17,11,8,10,7,11
23,2,2020,1,35,7,16,11,9,9,8,11
23,2,2020,1,40,6,14,11,8,11,8,8
23,2,2020,1,45,7,16,11,8,10,7,8
23,2,2020,1,50,6,15,12,8,11,9,7
23,2,2020,1,55,4,14,11,7,11,9,6
23,2,2020,2,0,4,14,9,4,10,8,7
23,2,2020,2,5,4,12,8,6,13,8,7
23,2,2020,2,10,6,15,9,7,11,9,8
23,2,2020,2,15,5,13,6,8,11,8,6
23,2,2020,2,20,5,13,7,6,7,6,6
23,2,2020,2,25,5,12,8,5,8,5,7
23,2,2020,2,30,5,10,8,5,11,6,6
23,2,2020,2,35,6,11,7,5,11,7,10
23,2,2020,2,40,7,10,7,7,12,7,9
23,2,2020,2,45,8,12,5,9,10,9,9
23,2,2020,2,50,7,11,6,10,8,5,10
23,2,2020,2,55,6,9,6,11,9,6,11
23,2,2020,3,0,5,10,7,8,10,5,12
23,2,2020,3,5,5,11,6,6,9,6,12
23,2,2020,3,10,8,9,6,6,11,8,10
23,2,2020,3,15,8,10,7,6,8,7,10
23,2,2020,3,20,9,6,5,8,9,7,11
23,2,2020,3,25,9,8,5,8,10,7,11
23,2,2020,3,30,9,10,7,9,9,6,9
23,2,2020,3,35,11,11,7,8,10,7,11
23,2,2020,3,40,12,9,5,8,10,6,11
23,2,2020,3,45,13,12,7,7,9,6,13
23,2,2020,3,50,10,7,4,7,8,7,14
23,2,2020,3,55,8,7,3,7,6,6,13
23,2,2020,4,0,6,8,2,7,7,6,14
23,2,2020,4,5,6,6,4,7,7,8,12
23,2,2020,4,10,5,5,6,7,5,6,9
23,2,2020,4,15,4,7,4,6,5,5,8
23,2,2020,4,20,8,6,6,5,7,6,9
23,2,2020,4,25,7,7,7,4,8,7,9
23,2,2020,4,30,7,8,8,6,8,11,9
23,2,2020,4,35,6,7,6,6,7,10,10
23,2,2020,4,40,5,8,5,7,9,8,8
23,2,2020,4,45,5,9,5,7,9,11,10
23,2,2020,4,50,6,8,6,7,10,11,9
23,2,2020,4,55,7,7,6,5,9,10,8
23,2,2020,5,0,8,7,8,5,9,10,7
23,2,2020,5,5,8,8,10,4,9,7,8
23,2,2020,5,10,6,9,8,3,8,6,8
23,2,2020,5,15,7,9,9,3,7,8,7
23,2,2020,5,20,8,9,8,4,5,9,7
23,2,2020,5,25,7,9,6,4,6,7,6
23,2,2020,5,30,7,8,6,5,6,9,7
23,2,2020,5,35,6,7,9,6,6,8,8
23,2,2020,5,40,7,9,9,6,6,9,7
23,2,2020,5,45,7,9,11,7,7,8,9
23,2,2020,5,50,5,10,12,6,7,9,9
23,2,2020,5,55,6,7,12,6,7,8,8
23,2,2020,6,0,5,9,13,6,8,8,7
23,2,2020,6,5,3,10,16,6,7,11,8
23,2,2020,6,10,2,9,12,6,4,10,7
23,2,2020,6,15,3,9,9,8,7,10,7
23,2,2020,6,20,2,8,9,8,5,10,8
23,2,2020,6,25,3,10,10,5,7,8,9
23,2,2020,6,30,4,10,11,8,8,9,9
23,2,2020,6,35,4,9,12,8,9,10,8
23,2,2020,6,40,5,10,10,8,10,11,8
23,2,2020,6,45,4,7,9,9,10,9,8
23,2,2020,6,50,4,9,11,9,13,8,9
23,2,2020,6,55,4,9,10,10,12,10,9
23,2,2020,7,0,7,12,12,10,8,7,7
23,2,2020,7,5,7,12,12,8,9,9,4
23,2,2020,7,10,6,13,12,7,6,11,5
23,2,2020,7,15,6,14,9,7,7,10,8
23,2,2020,7,20,5,11,7,8,9,9,8
23,2,2020,7,25,5,13,6,7,6,7,8
23,2,2020,7,30,7,13,6,7,8,6,8
23,2,2020,7,35,7,13,8,7,7,7,9
23,2,2020,7,40,8,12,10,6,9,6,9
23,2,2020,7,45,5,11,8,7,8,6,9
23,2,2020,7,50,7,13,9,6,9,9,8
23,2,2020,7,55,6,14,8,6,7,11,7
23,2,2020,8,0,5,14,6,8,6,10,6
23,2,2020,8,5,4,17,10,9,8,9,5
23,2,2020,8,10,5,15,12,12,7,10,5
23,2,2020,8,15,6,12,8,10,10,8,8
23,2,2020,8,20,10,15,10,9,11,9,9
23,2,2020,8,25,6,15,12,9,9,8,10
23,2,2020,8,30,5,12,9,8,11,9,7
23,2,2020,8,35,6,12,8,9,11,8,9
23,2,2020,8,40,6,13,10,8,10,7,11
23,2,2020,8,45,6,17,10,9,10,8,9
23,2,2020,8,50,5,15,12,9,12,7,11
23,2,2020,8,55,9,14,13,8,11,9,9
23,2,2020,9,0,8,12,11,9,11,9,10
23,2,2020,9,5,5,12,11,12,12,9,8
23,2,2020,9,10,7,12,8,11,13,10,9
23,2,2020,9,15,4,13,11,13,14,9,8
23,2,2020,9,20,8,12,13,11,13,10,10
23,2,2020,9,25,8,16,14,11,12,10,9
23,2,2020,9,30,8,15,14,11,13,12,11
23,2,2020,9,35,7,19,13,12,15,14,13
23,2,2020,9,40,7,18,13,11,12,16,9
23,2,2020,9,45,8,19,13,10,11,17,10
23,2,2020,9,50,8,20,15,11,13,15,13
23,2,2020,9,55,8,19,16,10,10,16,13
23,2,2020,10,0,9,20,15,11,12,13,13
23,2,2020,10,5,9,15,15,11,10,15,12
23,2,2020,10,10,10,15,16,12,11,13,12
23,2,2020,10,15,8,16,16,11,11,12,12
23,2,2020,10,20,8,16,15,12,9,13,7
23,2,2020,10,25,8,16,13,13,13,13,5
23,2,2020,10,30,7,18,14,12,19,14,4
23,2,2020,10,35,7,17,13,12,14,16,5
23,2,2020,10,40,6,18,14,15,13,14,4
23,2,2020,10,45,9,17,14,10,12,12,5
23,2,2020,10,50,10,19,18,13,16,12,7
23,2,2020,10,55,12,20,18,10,20,9,9
23,2,2020,11,0,12,22,17,8,18,10,8
23,2,2020,11,5,14,21,17,11,20,8,8
23,2,2020,11,10,12,18,20,12,20,10,8
23,2,2020,11,15,13,17,18,13,21,11,9
23,2,2020,11,20,11,17,21,14,20,10,9
23,2,2020,11,25,12,20,18,12,23,10,10
23,2,2020,11,30,13,20,16,11,20,11,9
23,2,2020,11,35,12,24,18,16,20,12,8
23,2,2020,11,40,12,22,18,14,19,9,9
23,2,2020,11,45,11,23,16,15,19,10,7
23,2,2020,11,50,12,19,21,13,17,6,10
23,2,2020,11,55,14,19,16,18,19,8,7
23,2,2020,12,0,15,18,19,17,18,13,7
23,2,2020,12,5,16,20,19,17,19,13,8
23,2,2020,12,10,15,21,17,17,16,11,11
23,2,2020,12,15,14,17,15,15,18,10,9
23,2,2020,12,20,13,18,15,17,20,13,11
23,2,2020,12,25,17,16,17,16,18,11,10
23,2,2020,12,30,15,14,13,14,19,10,15
23,2,2020,12,35,13,12,14,16,18,11,14
23,2,2020,12,40,14,12,15,14,22,12,15
23,2,2020,12,45,16,16,16,16,23,12,15
23,2,2020,12,50,14,15,19,14,22,13,15
23,2,2020,12,55,16,15,15,12,19,13,15
23,2,2020,13,0,18,15,9,11,20,14,13
23,2,2020,13,5,20,13,12,11,22,15,13
23,2,2020,13,10,17,13,15,11,23,9,11
23,2,2020,13,15,16,15,14,11,24,8,9
23,2,2020,13,20,13,12,16,12,23,5,6
23,2,2020,13,25,12,13,18,11,25,6,7
23,2,2020,13,30,10,17,17,12,23,6,6
23,2,2020,13,35,16,15,17,14,26,5,8
23,2,2020,13,40,13,15,17,14,21,7,8
23,2,2020,13,45,12,14,13,13,23,8,8
23,2,2020,13,50,12,15,15,12,22,7,9
23,2,2020,13,55,14,15,16,12,26,7,11
23,2,2020,14,0,11,13,15,16,20,10,11
23,2,2020,14,5,12,17,14,14,23,8,12
23,2,2020,14,10,12,13,15,16,26,9,16
23,2,2020,14,15,11,12,14,15,22,10,15
23,2,2020,14,20,13,10,19,15,21,9,14
23,2,2020,14,25,16,12,18,13,25,12,15
23,2,2020,14,30,16,10,20,15,27,13,12
23,2,2020,14,35,14,14,19,12,26,14,12
23,2,2020,14,40,15,16,20,14,21,15,10
23,2,2020,14,45,17,18,15,11,24,13,12
23,2,2020,14,50,19,20,18,12,20,11,10
23,2,2020,14,55,21,18,10,12,16,12,12
23,2,2020,15,0,20,19,10,11,19,11,13
23,2,2020,15,5,18,19,10,14,19,13,10
23,2,2020,15,10,15,19,11,13,25,10,13
23,2,2020,15,15,16,18,12,15,19,10,13
23,2,2020,15,20,15,19,12,13,18,13,13
23,2,2020,15,25,13,20,11,13,17,12,13
23,2,2020,15,30,14,26,11,16,15,12,12
23,2,2020,15,35,11,25,11,16,17,10,13
23,2,2020,15,40,10,23,11,14,16,7,14
23,2,2020,15,45,11,22,11,11,13,7,13
23,2,2020,15,50,11,23,14,9,15,7,13
23,2,2020,15,55,12,24,13,11,16,6,11
23,2,2020,16,0,12,23,11,8,15,7,11
23,2,2020,16,5,13,23,13,15,12,8,11
23,2,2020,16,10,13,24,14,16,16,11,14
23,2,2020,16,15,14,26,11,16,20,9,14
23,2,2020,16,20,14,25,10,13,25,9,13
23,2,2020,16,25,15,21,7,11,25,9,11
23,2,2020,16,30,15,19,10,10,27,9,13
23,2,2020,16,35,16,22,12,11,24,8,9
23,2,2020,16,40,12,26,13,13,23,10,8
23,2,2020,16,45,15,23,13,14,20,11,10
23,2,2020,16,50,14,22,13,16,17,10,9
23,2,2020,16,55,14,20,12,15,18,10,8
23,2,2020,17,0,14,25,10,11,17,11,9
23,2,2020,17,5,11,25,13,11,15,11,13
23,2,2020,17,10,9,21,14,12,13,9,12
23,2,2020,17,15,9,22,17,12,14,10,12
23,2,2020,17,20,9,24,15,10,18,12,10
23,2,2020,17,25,9,20,18,11,19,13,10
23,2,2020,17,30,9,21,17,11,21,10,11
23,2,2020,17,35,12,23,17,11,21,12,12
23,2,2020,17,40,9,16,18,15,24,11,13
23,2,2020,17,45,11,18,19,15,20,12,17
23,2,2020,17,50,12,17,16,14,16,9,15
23,2,2020,17,55,14,22,15,15,15,6,15
23,2,2020,18,0,12,18,17,14,15,6,16
23,2,2020,18,5,9,18,13,17,16,6,17
23,2,2020,18,10,9,17,16,17,17,6,15
23,2,2020,18,15,7,19,14,14,19,7,12
23,2,2020,18,20,11,17,15,17,15,8,11
23,2,2020,18,25,11,17,17,17,17,10,7
23,2,2020,18,30,14,17,15,15,21,12,10
23,2,2020,18,35,13,13,15,14,19,8,10
23,2,2020,18,40,15,15,14,13,22,7,8
23,2,2020,18,45,15,16,17,14,19,7,11
23,2,2020,18,50,13,16,15,14,19,7,11
23,2,2020,18,55,14,17,14,14,23,9,11
23,2,2020,19,0,15,20,13,13,23,10,13
23,2,2020,19,5,14,20,14,13,26,9,10
23,2,2020,19,10,18,22,18,12,24,13,10
23,2,2020,19,15,18,22,18,11,24,12,8
23,2,2020,19,20,20,19,16,14,27,10,8
23,2,2020,19,25,19,18,16,14,26,9,8
23,2,2020,19,30,18,21,16,13,24,10,7
23,2,2020,19,35,18,23,15,14,24,9,7
23,2,2020,19,40,15,19,14,14,23,9,8
23,2,2020,19,45,12,18,17,10,22,8,7
23,2,2020,19,50,11,14,18,9,20,8,11
23,2,2020,19,55,10,13,16,9,23,9,11
23,2,2020,20,0,11,13,16,8,23,11,11
23,2,2020,20,5,10,14,17,8,20,12,12
23,2,2020,20,10,14,17,17,6,22,15,14
23,2,2020,20,15,14,16,19,6,19,14,12
23,2,2020,20,20,14,13,20,7,21,17,15
23,2,2020,20,25,15,15,21,9,23,17,11
23,2,2020,20,30,13,16,18,7,24,13,9
23,2,2020,20,35,12,16,20,7,19,13,11
23,2,2020,20,40,14,17,19,8,19,11,12
23,2,2020,20,45,13,14,16,10,20,11,11
23,2,2020,20,50,13,15,16,11,19,10,12
23,2,2020,20,55,11,16,16,8,21,11,10
23,2,2020,21,0,14,14,16,8,23,11,9
23,2,2020,21,5,16,15,14,9,20,10,10
23,2,2020,21,10,15,14,15,10,18,12,10
23,2,2020,21,15,14,12,15,9,18,9,9
23,2,2020,21,20,16,8,17,10,19,9,9
23,2,2020,21,25,15,8,15,14,22,8,11
23,2,2020,21,30,12,7,16,14,19,10,9
23,2,2020,21,35,11,5,15,12,22,11,12
23,2,2020,21,40,10,6,15,15,24,10,16
23,2,2020,21,45,10,8,16,16,18,13,16
23,2,2020,21,50,7,11,17,15,17,11,16
23,2,2020,21,55,9,13,17,10,19,11,16
23,2,2020,22,0,11,14,14,9,13,13,11
23,2,2020,22,5,13,15,13,7,14,9,10
23,2,2020,22,10,13,18,12,11,19,9,10
23,2,2020,22,15,14,19,13,10,21,11,8
